Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
12254187510,"Aug 27, 2024, 10:16:14",Lunch Run,Run,,4312,7.78,189,122,FALSE,,,activities/12254187510.gpx,,,4312,3274,7787.9,5.218,2.379,83.3,83.3,29.9,37.7,40.7,0,,,,,189,164,,,913,,,122,,,,,,,,,,,,,0,,1,8078.8,1724752768,1,22.2,23.2,12.7,0.55,1019.9,2.2,5.1,111,0,1724734848,1724784128,0.875,,,0,1,0.36,32229.7,5,,,,,0,1.806,5777.3,,,,8382,,,,,2.468,,,,,,,,
12286674624,"Aug 31, 2024, 06:52:20",Morning Run,Run,,4560,10.96,188,199,FALSE,,,activities/12286674624.gpx,,,4560,4470,10966.1,4.05,2.453,90.2,76,33.2,71.5,23.7,0.1,,,,,188,167,,,1264,,,199,,,,,,,,,,,0,,0,,1,11181.5,1725084032,2,15.8,15.8,14.5,0.92,1018.7,2.2,5.2,26,0,1725080832,1725129216,0.875,,,0.48,5,0.45,20631.8,0,,,,,0,2.405,2024.7,,,,11288,,,,,2.501,,,,,,,,media/1D4DA866-85BB-417C-937F-337E4A3DC418.jpg|media/D28F43B2-AA3B-4E8A-8525-F095CA3B9014.jpg
12313907465,"Sep 3, 2024, 10:57:45",Lunch Run,Run,,1398,2.91,186,48,FALSE,,,activities/12313907465.gpx,,,1398,1374,2915.8,5.258,2.122,41.5,41.5,30.7,37.3,12.6,0,,,,,186,172,,,346,,,48,,,,,,,,,,,,,0,,1,3058.9,1725357568,3,19.3,18.2,15.7,0.8,1015.7,2.7,5.5,235,0.1,1725340288,1725388160,0,,,0.51,5,0.98,23007.9,3,,,,,0,2.086,0,,,,2456,,,,,2.226,,,,,,,,
12318374257,"Sep 3, 2024, 16:18:01",Evening Rock Climb,Rock Climb,,4190,0,178,25,FALSE,,,activities/13132334354.fit.gz,,,4190,4190,0,0,0,0,0,0,0,0,0,,,,,178,115,,,536,,,25,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
12331799639,"Sep 5, 2024, 10:19:33",Lunch Run,Run,,4224,10.05,183,149,FALSE,,,activities/12331799639.gpx,,,4224,4194,10051.2,5.259,2.397,24.5,24.5,29.5,38.3,15.5,0,,,,,183,162,,,1141,,,149,,,,,,,,,,,,,0,,1,10097.7,1725530368,5,16.2,13.6,14.7,0.91,1007.9,3.9,8.2,292,3.1,1725513216,1725560704,0.125,,,0.91,5,0.98,3480,3,,,,,0,2.38,262.8,,,,10070,,,,,2.408,,,,,,,,
12335413701,"Sep 5, 2024, 18:03:38",Evening Yoga,Yoga,,3411,0,105,5,FALSE,,,activities/13151208851.fit.gz,,,3411,3411,0,0,0,0,0,0,0,0,0,,,,,105,83,,,371,,,5,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
12346569053,"Sep 7, 2024, 06:58:43",Morning Run,Run,Super proud to push my self each Saturday with the crew. Week 4 of doing a pre-run before doing an easy pace run with this happy bunch!,4917,10.38,196,205,FALSE,,,activities/12346569053.gpx,,,4917,4085,10388,5.293,2.543,68.4,64.4,30.8,71.5,43.7,0,,,,,196,173,,,1192,,,205,,,,,,,,,,,0,,0,,1,10548.8,1725688832,3,16,16.7,14.9,0.93,1009.5,1.2,3,79,0,1725686144,1725733248,0.125,,,0.71,5,0.86,20871.3,0,,,,,0,2.113,101.1,,,,10344,,,,,2.582,,,,,,,,media/F2C23C5F-8D80-46FE-B415-DCE199C0C152.jpg
12373667363,"Sep 10, 2024, 10:21:14",Lunch Run,Run,,3710,6.08,187,78,FALSE,,,activities/12373667363.gpx,,,3710,3394,6081.8,5.298,1.792,47,47,30,37.7,12.7,-0.1,,,,,187,158,,,705,,,78,,,,,,,,,,,,,0,,1,6234.7,1725962368,3,16.5,13.3,10.8,0.69,1016,4.6,9.9,242,0,1725945600,1725992064,0.125,,,0,1,0.82,28394.8,3,,,,,0,1.639,4754.2,,,,6620,,,,,1.837,,,,,,,,
12376564708,"Sep 10, 2024, 16:09:57",Evening Rock Climb,Rock Climb,,4177,0,167,15,FALSE,,,activities/13195352949.fit.gz,,,4177,4177,0,0,0,0,0,0,0,0,0,,,,,167,116,,,568,,,15,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
12431910574,"Sep 12, 2024, 10:19:30",Lunch Run,Run,,4400,8.05,188,84,FALSE,,,activities/12431910574.gpx,,,4400,3113,8050.5,5.42,2.586,88.7,88.7,30.3,38.3,14.9,0,,,,,188,166,,,907,,,84,,,,,,,,,,,,,0,,1,8389.8,1726135168,2,13.9,12.5,7.2,0.64,1016.4,3.7,7.9,301,0,1726118656,1726164608,0.375,,,0.24,5,0.39,27814.8,3,,,,,0,1.83,6181.3,,,,8330,,,,,2.695,,,,,,,,
12431910589,"Sep 17, 2024, 10:24:04",Lunch Run,Run,,4797,7.76,189,90,FALSE,,,activities/12431910589.gpx,,,4797,3213,7759.9,4.909,2.415,74.7,74.7,30.1,37.6,14.3,0,,,,,189,167,,,866,,,90,,,,,,,,,,,,,0,,1,8005,1726567168,2,17.2,14.5,12.4,0.73,1025.3,5.9,11.9,35,0,1726551040,1726595968,0.375,,,0,1,0.46,28622.2,3,,,,,0,1.618,5156.2,,,,8784,,,,,2.491,,,,,,,,
12433653177,"Sep 17, 2024, 14:45:20",Afternoon Weight Training,Weight Training,,2794,0,160,12,FALSE,,,activities/13256505629.fit.gz,,,2794,2794,0,0,0,0,0,0,0,0,0,,,,,160,128,,,334,,,12,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
12449445875,"Sep 19, 2024, 10:17:15",Lunch Run,Run,,4400,6.94,191,93,FALSE,,,activities/12449445875.gpx,,,4400,3050,6944.7,5.204,2.277,64,64.1,30,37.2,30.7,0,,,,,191,169,,,774,,,93,,,,,,,,,,,,,0,,1,7157.6,1726739968,1,20.5,20.1,12.5,0.6,1019.3,5.3,10.7,67,0,1726723968,1726768512,0.625,,,0,1,0.02,29050,4,,,,,0,1.578,4577.8,,,,7972,,,,,2.347,,,,,,,,
12491074137,"Sep 24, 2024, 10:19:18",Rainy Lunch Run,Run,,4138,6.22,189,54,FALSE,,,activities/12491074137.gpx,,,4138,2833,6224.3,7.03,2.197,83.3,85.7,30,37.7,14.8,0,,,,,189,158,,,702,,,54,,,,,,,,,,,0,,0,,1,6496.6,1727171968,3,15.1,10.5,12.6,0.85,1006.2,5.7,11.3,229,0.5,1727156480,1727199872,0.625,,,0.8,5,0.96,10548.1,3,,,,,0,1.504,4529.5,,,,7662,,,,,2.293,,,,,,,,media/52734E12-8B75-493E-BFDA-49C3F31930D6.mp4
12491084104,"Sep 23, 2024, 17:59:50",Evening Weight Training,Weight Training,,3564,0,173,28,FALSE,,,activities/13317843657.fit.gz,,,3564,3564,0,0,0,0,0,0,0,0,0,,,,,173,139,,,595,,,28,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
12507696624,"Sep 26, 2024, 10:27:05",76th rainy Lunch Run,Run,Still a struggle after all this running this year. I’m getting better for sure.,4028,7.16,197,79,FALSE,,,activities/12507696624.gpx,,,4028,2927,7161.8,5.328,2.447,61.9,62.4,29.3,37.1,26.8,0,,,,,197,166,,,798,,,79,,,,,,,,,,,0,,0,,1,7376.8,1727344768,3,17.9,13.9,15,0.83,994.6,6.3,13.4,215,0.3,1727329408,1727372416,0.875,,,0.9,5,0.91,19630.3,2,,,,,0,1.778,4900.6,,,,8140,,,,,2.52,,,,,,,,
12586938736,"Oct 6, 2024, 06:59:17",La levalloisienne,Run,,4007,9.94,190,125,FALSE,,,activities/12586938736.gpx,,,4007,3957,9947.4,6.91,2.514,43.7,44.1,28,43.1,27.6,0,,,,,190,167,,,1083,,,125,,,,,,8,,,,,0,170,0,,1,10015.4,1728194432,3,10.3,8.1,7.4,0.82,1005.6,3.2,6.8,142,0.1,1728194304,1728235136,0.125,,,0.62,5,0.89,25168.2,0,,,,,0,2.483,0,,,,10070,,,,,2.531,,,,,,,,media/2FC23A8A-810A-4565-9F40-76031944F268.jpg|media/99F97B20-2C7F-4F20-9A20-02BE9442EEFC.jpg|media/40A06508-D87B-4C56-BFBB-3FD4A3AE51E2.jpg|media/26B062D8-9EED-4E93-8471-B7897C9EECD0.jpg
12604552398,"Oct 8, 2024, 10:27:58",Post 10k routine checkup,Run,,3199,5.71,195,49,FALSE,,,activities/12604552398.gpx,,,3199,2377,5713.5,7.078,2.404,41.8,48.7,29.9,37.4,12.4,-0.1,,,,,195,161,,,639,,,49,,,,,,,,,,,0,,0,,1,5912.2,1728381568,3,15.8,11.3,12.4,0.8,1000.7,5.9,11.4,207,0.2,1728367232,1728407680,0.125,,,0.66,5,0.89,20709.5,2,,,,,0,1.786,4455.6,,,,6112,,,,,2.487,,,,,,,,
12620675324,"Oct 10, 2024, 10:33:55",Rainy sunny run,Run,"8min X 4 splits 
Did a 5min30/km
This pace would be greater for a 10k

Big struggle on split 3",3434,6.65,193,95,FALSE,,,activities/12620675324.gpx,,,3434,2614,6651.4,5.342,2.545,81.7,84.3,30.1,36.8,15,0,,,,,193,174,,,749,,,95,,,,,,,,,,,0,,0,,1,6931.6,1728554368,3,14.2,12.3,12.1,0.87,1003.5,3.4,8,280,0.5,1728540288,1728580224,0.125,,,0.86,5,0.75,23336.1,2,,,,,0,1.937,6173.2,,,,7082,,,,,2.652,,,,,,,,
12644290537,"Oct 13, 2024, 10:25:33",Lazy Sunday run,Run,,2008,4.85,176,40,FALSE,,,activities/12644290537.gpx,,,2008,1907,4858,4.842,2.547,19,19.3,35.4,48.5,5.3,0,,,,,176,157,,,527,,,40,,,,,,,,,,,0,,0,,1,4874.5,1728813568,3,12.7,12.8,7.4,0.7,1020.7,1.4,3.7,322,0,1728799744,1728839040,0.375,,,0.17,5,0.73,32683.1,2,,,,,0,2.419,0,,,,5010,,,,,2.556,,,,,,,,
12660031555,"Oct 15, 2024, 10:23:28",Lunch Run,Run,,2598,3.75,188,27,FALSE,,,activities/12660031555.gpx,,,2598,1625,3754.6,6.042,2.311,30.9,30.9,30.2,37.2,14.3,-0.1,,,,,188,159,,,417,,,27,,,,,,,,,,,,,0,,1,3856.3,1728986368,3,16.2,14,13.9,0.86,1015.1,3.5,7.2,97,0,1728972672,1729011584,0.375,,,0.32,5,0.95,26807.5,2,,,,,0,1.445,2509,,,,4328,,,,,2.373,,,,,,,,
12676437281,"Oct 17, 2024, 10:37:58",Non enduring endurance Run,Run,The last two runs have been super heavy on me. Heaviness like I lost months of training. I’ll be back Tuesday with plenty of sleep water and good food,2396,5.59,198,94,FALSE,,,activities/12676437281.gpx,,,2396,2224,5592.3,5.714,2.515,69.6,74.6,30,36.8,12.5,0,,,,,198,179,,,630,,,94,,,,,,,,,,,0,,0,,1,5825.8,1729159168,3,17.7,17.5,15.3,0.86,1012,1.6,3.1,174,0.7,1729145728,1729184128,0.375,,,0.87,5,0.98,16946.5,2,,,,,0,2.334,5070.2,,,,5326,,,,,2.62,,,,,,,,media/78970CE7-6547-422B-A650-B8F931155073.mp4
12715966608,"Oct 22, 2024, 10:27:22",Pause Hivernale Run,Run,"Taking some time off from the stadium, the sunshine, the clocked sleep and food resulted in great energy on the track 🔥",3611,7.41,201,85,FALSE,,,activities/12715966608.gpx,,,3611,3046,7416.7,6.04,2.435,83.9,91.1,30,37.7,27.4,-0.1,,,,,201,170,,,832,,,85,,,,,,,,,,,0,,0,,1,7691.7,1729591168,2,13.8,15,10.5,0.81,1031.6,1.5,3.6,271,0,1729578112,1729615616,0.625,,,0.24,5,0.44,27951.5,2,,,,,0,2.054,5937.6,,,,7274,,,,,2.525,,,,,,,,
12818898554,"Nov 4, 2024, 07:52:49",Afternoon Weight Training,Weight Training,,2369,0,166,14,FALSE,,,activities/13668752282.fit.gz,,,2369,2369,0,0,0,0,0,0,0,0,0,,,,,166,132,,,349,,,14,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
12819030006,"Nov 4, 2024, 08:35:44",Afternoon Run,Run,,1781,3.11,183,33,FALSE,,,activities/12819030006.gpx,,,1781,1781,3109.5,15.911,1.746,0,0,0,0,0,0,,,,,183,154,,,336,,,33,,,,,,,,,,,,,0,,1,3109.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.746,0,,,,3314,,,,,,,,,,,,,
12826724047,"Nov 5, 2024, 08:10:45",Afternoon Weight Training,Weight Training,,3080,0,148,7,FALSE,,,activities/13677144595.fit.gz,,,3080,3080,0,0,0,0,0,0,0,0,0,,,,,148,102,,,296,,,7,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
12827043923,"Nov 5, 2024, 09:04:09",Back to the grind endurance,Run,I remember running on a the treadmill the first time and 10 minutes was impossible. I’ve come a long way to this steady run that lasted an hour,3650,8.35,177,89,FALSE,,,activities/12827043923.gpx,,,3650,3650,8356.1,17.667,2.289,0,0,0,0,0,0,,,,,177,161,,,903,,,89,,,,,,,,,,,0,,0,,1,8356.1,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.289,0,,,,8754,,,,,,,,,,,,,
12850375085,"Nov 8, 2024, 07:42:03",Afternoon Weight Training,Weight Training,,4990,0,167,19,FALSE,,,activities/13702487683.fit.gz,,,4990,4990,0,0,0,0,0,0,0,0,0,,,,,167,124,,,710,,,19,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
12881803339,"Nov 12, 2024, 08:10:59",Afternoon Weight Training,Weight Training,,4331,0,166,12,FALSE,,,activities/13736334394.fit.gz,,,4331,4331,0,0,0,0,0,0,0,0,0,,,,,166,109,,,494,,,12,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
12889719653,"Nov 13, 2024, 08:00:11",Afternoon Weight Training,Weight Training,,4359,0,158,12,FALSE,,,activities/13744795276.fit.gz,,,4359,4359,0,0,0,0,0,0,0,0,0,,,,,158,112,,,493,,,12,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
12922849550,"Nov 14, 2024, 07:57:10",Afternoon Weight Training,Weight Training,,4198,0,148,10,FALSE,,,activities/13780426776.fit.gz,,,4198,4198,0,0,0,0,0,0,0,0,0,,,,,148,106,,,462,,,10,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
12985498761,"Nov 26, 2024, 08:28:04",Afternoon Walk,Walk,,1807,2.14,170,37,FALSE,,,activities/13847272202.fit.gz,,,1807,1807,2148.1,2.84,1.189,0,0,0,0,0,0,,,,,170,157,,,425,,,37,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.189,0,,,,,,,,,,,,,,,,,
13042231459,"Dec 3, 2024, 08:21:22",Afternoon Weight Training,Weight Training,,2067,0,163,11,FALSE,,,activities/13908060914.fit.gz,,,2067,2067,0,0,0,0,0,0,0,0,0,,,,,163,135,,,295,,,11,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
13043517341,"Dec 4, 2024, 07:55:01",Afternoon Weight Training,Weight Training,,3287,0,159,13,FALSE,,,activities/13909458971.fit.gz,,,3287,3287,0,0,0,0,0,0,0,0,0,,,,,159,127,,,451,,,13,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
13043517350,"Dec 4, 2024, 08:58:01",Afternoon Walk,Walk,,982,1.44,179,28,FALSE,,,activities/13909458972.fit.gz,,,982,982,1442.4,2.06,1.469,0,0,0,0,0,0,,,,,179,167,,,244,,,28,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.469,0,,,,,,,,,,,,,,,,,
13057239689,"Dec 6, 2024, 07:52:41",Afternoon Weight Training,Weight Training,,3966,0,162,13,FALSE,,,activities/13924067412.fit.gz,,,3966,3966,0,0,0,0,0,0,0,0,0,,,,,162,119,,,479,,,13,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
13289391801,"Jan 7, 2025, 11:23:22",First run this year,Run,This is a great benchmark run- I didn’t run for 2 months and this is my first 2025 run it’s only going to get better 🔥,3528,6.31,197,81,FALSE,,,activities/13289391801.gpx,,,3528,2808,6313.6,6.58,2.248,56.1,61.7,30,36.7,16.3,-0.1,,,,,197,159,,,704,,,81,,,,,,,,,,,0,,0,,1,6510.3,1736247552,2,5.1,-1.1,2.1,0.81,1006.2,6.1,11.4,232,0,1736235776,1736266240,0.25,,,0.48,5,0.62,33009.3,1,,,,,0,1.79,5353.6,,,,6184,,,,,2.318,,,,,,,,
13307112349,"Jan 9, 2025, 11:21:10",Lunch Run,Run,,3296,6.17,196,86,FALSE,,,activities/13307112349.gpx,,,3296,2631,6177.9,8.24,2.348,49.6,49.6,30,37.5,15.6,0,,,,,196,167,,,685,,,86,,,,,,,,,,,,,0,,1,6338.6,1736420352,3,3.3,-3.8,0.9,0.84,1005.6,5.9,12.6,343,0,1736408576,1736439296,0.375,,,0.84,5,0.82,31890.5,1,,,,,0,1.874,3879.9,,,,6416,,,,,2.409,,,,,,,,
13351873158,"Jan 14, 2025, 11:30:29",Lunch Run,Run,,2832,6.35,197,89,FALSE,,,activities/13351873158.gpx,,,2832,2404,6355.8,5.9,2.644,78.4,78.4,30,37.5,25,-0.1,,,,,197,169,,,714,,,89,,,,,,,,,,,,,0,,1,6606.5,1736852352,2,-0.9,1.9,-4,0.8,1037.3,0.3,1.7,330,0,1736840448,1736871680,0.5,,,0,1,0.59,30764.6,1,,,,,0,2.244,4999.6,,,,8058,,,,,2.748,,,,,,,,
13369694697,"Jan 16, 2025, 11:28:38",100th run on Strava,Run,Super proud of doing 2X18 minute runs without stopping. I remember the struggle of doing even 2 laps around the track when I started!,3270,7.71,193,111,FALSE,,,activities/13369694697.gpx,,,3270,2966,7710.9,5.06,2.6,87.1,91.7,30,37.5,14.8,-0.1,,,,,193,171,,,864,,,111,,,,,,,,,,,0,,0,,1,7988.7,1737025152,3,4.2,1.7,2,0.86,1034.9,3.2,7.3,75,0,1737013120,1737044608,0.625,,,0,1,0.71,29585,1,,,,,0,2.358,6342.8,,,,8106,,,,,2.693,,,,,,,,media/3288FE2C-8170-4CAE-8C8A-A15BEDEC6AD3.jpg|media/C31DF081-E0D1-4F75-8B33-959091F175A8.jpg
13413377073,"Jan 21, 2025, 11:12:18",Lunch Run,Run,,4999,8.51,187,95,FALSE,,,activities/13413377073.gpx,,,4999,4621,8518.2,5.88,1.843,71.1,71.1,30.1,37.2,15.2,0,,,,,187,166,,,947,,,95,,,,,,,,,,,,,0,,1,8758.8,1737457152,3,2.1,2.1,0.5,0.89,1016.3,1.5,4,113,0,1737444864,1737477120,0.625,,,0,1,0.84,29918.9,1,,,,,0,1.704,6007.2,,,,8862,,,,,1.895,,,,,,,,
13431054802,"Jan 23, 2025, 11:17:04",It was sunny today,Run,It rained cats and dogs yesterday! Such a blessing for run day !,4431,7.13,192,89,FALSE,,,activities/13431054802.gpx,,,4431,3218,7134.9,5.8,2.217,51.2,53.1,30.1,37.5,18.8,0,,,,,192,167,,,793,,,89,,,,,,,,,,,0,,0,,1,7337.2,1737629952,3,6.3,0.6,3.8,0.84,1012.3,4.8,10.7,211,0,1737617536,1737650048,0.875,,,0.82,5,0.97,32800.9,1,,,,,0,1.61,4884.6,,,,8458,,,,,2.28,,,,,,,,
13445605654,"Jan 25, 2025, 07:54:22",2025’s benchmark run,Run,"Pleasure run, stoped when I needed to, no rush to be anywhere. This number is only going to go UP!",4452,10,192,96,FALSE,,,activities/13445605654.gpx,,,4452,4238,10001.1,6.08,2.36,51.6,42.4,31.2,71.2,12.5,0.1,,,,,192,161,,,1091,,,96,,,,,,,,,,,0,,0,,1,10087.3,1737788416,5,9.7,5,8.2,0.9,1003.8,5.2,11.8,235,0.4,1737790208,1737823104,0.875,,,0.97,5,0.99,15998.6,0,,,,,0,2.246,112,,,,10114,,,,,2.38,,,,,,,,media/DA160B91-8AD6-4BBF-B2A0-C40041A04844.jpg
13450309461,"Jan 25, 2025, 15:31:06",Afternoon Yoga,Yoga,Curious how Yoga helps me recover from runs,5336,0,153,19,FALSE,,,activities/14346995209.fit.gz,,,5336,5336,0,0,0,0,0,0,0,0,0,,,,,153,122,,,732,,,19,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
13460391015,"Jan 26, 2025, 17:01:35",Evening Yoga,Yoga,,6131,0,153,15,FALSE,,,activities/14357985941.fit.gz,,,6131,6131,0,0,0,0,0,0,0,0,0,,,,,153,104,,,704,,,15,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
13492097208,"Jan 30, 2025, 11:20:20",Humble pie run,Run,"Super challenging to finish this run. I will need to take a nap after work - level tired. 
Glad I showed up. Saturday will be a pleasure run of not chasing any numbers.",4673,8.54,195,105,FALSE,,,activities/13492097208.gpx,,,4673,3811,8541.8,5.58,2.241,97.7,97.9,29.2,37.9,35.5,0,,,,,195,168,,,959,,,105,,,,,,,,,,,0,,0,,1,8866.1,1738234752,3,7.3,3.1,5.3,0.87,1016.5,3.8,8.4,326,0.1,1738221824,1738255488,0.125,,,0.9,5,0.94,23628.3,1,,,,,0,1.828,0,,,,9398,,,,,2.326,,,,,,,,
13507183617,"Feb 1, 2025, 07:45:13",Pleasure run 02,Run,The sun was out!,5117,10.38,196,103,FALSE,,,activities/13507183617.gpx,,,5117,4202,10380.2,6.94,2.47,62.7,53.9,31.2,71.2,48.5,0.1,,,,,196,162,,,1146,,,103,,,,,,,,,,,0,,0,,1,10594.7,1738393216,1,-0.2,-0.5,-1,0.94,1030.3,1.3,2.8,45,0,1738394496,1738428544,0.125,,,0,1,0.37,21792.6,0,,,,,0,2.029,112,,,,10416,,,,,2.521,,,,,,,,media/F2AC208F-FB6E-4220-82E7-B53496A97682.jpg|media/D9E2F7EA-DA7F-445D-8C87-BFAEAC121156.jpg
13508983775,"Feb 1, 2025, 10:21:36",Pleasure Run 02B,Run,"Ran back because why not 
Beast mode on 🔥",6428,6.91,185,92,FALSE,,,activities/13508983775.gpx,,,6428,2993,6916.2,8.7,2.311,37.5,45.8,35.6,68.9,6.3,-0.1,,,,,185,169,,,752,,,92,,,,,,,,,,,0,,0,,1,6954.4,1738403968,1,1.9,3.9,0.2,0.89,1030.4,1.8,4.2,45,0,1738394368,1738428544,0.125,,,0,1,0.23,28967.3,1,,,,,0,1.076,0,,,,7096,,,,,2.324,,,,,,,,media/C6E6A4A4-3E0D-4AB5-B493-E207CFEA4089.mp4
13536510387,"Feb 4, 2025, 11:29:04",Lunch Run,Run,,3802,8.76,188,79,FALSE,,,activities/13536510387.gpx,,,3802,3655,8759.9,7.58,2.397,87.9,87.9,29,37.5,20,0,,,,,188,164,,,978,,,79,,,,,,,,,,,,,0,,1,9049.7,1738666752,3,2.5,1.4,0.6,0.87,1029.1,2.6,5.5,178,0,1738653440,1738688000,0.125,,,0,1,0.64,15790.6,1,,,,,0,2.304,252.7,,,,8284,,,,,2.476,,,,,,,,
13555125091,"Feb 6, 2025, 11:16:53",Heart Victory Run,Run,"One of the first times on the track I did 5 rounds (330m each) and my heartbeat was at 201bpm. I’ve tried everything to bring this down 

Today was an endurance run and we did 15 rounds of the same track. My heartbeat beat at the end of it was 168bpm. 

I’ve conquered my heart ❤️",4904,10.18,180,121,FALSE,,,activities/13555125091.gpx,,,4904,4144,10183.1,6.12,2.457,111.3,112.5,31.2,37.9,17.6,0,,,,,180,168,,,1141,,,121,,,,,,,,,,,0,,0,,1,10551.5,1738839552,3,3.9,-1.2,1.1,0.82,1038.9,4.1,8.5,45,0,1738825984,1738861056,0.375,,,0,1,0.98,28859.6,1,,,,,0,2.076,6.9,,,,11302,,,,,2.546,,,,,,,,media/734FEB7C-0DF7-4999-8CD3-D9DCAD46A600.jpg
13570915095,"Feb 8, 2025, 07:56:40",Pleasure Run 03,Run,"Love the PP crew, more friends joining the club ❤️",8116,13.51,195,164,FALSE,,,activities/13570915095.gpx,,,8116,5069,13515.4,6.88,2.666,80.8,54.7,31.2,71.2,18.3,0.2,,,,,195,169,,,1482,,,164,,,,,,,,,,,0,,0,,1,13710.2,1738998016,3,5.3,0.9,3.5,0.88,1016.3,4.5,9.3,201,0,1738998656,1739033984,0.375,,,0,1,0.98,21836,0,,,,,0,1.665,102.5,,,,13242,,,,,2.705,,,,,,,,media/5594BE45-A60D-466B-B4E3-394A63E6AC4E.jpg
13598483909,"Feb 11, 2025, 11:40:47",Des côtes avec des potes,Run,,1827,2.72,184,34,FALSE,,,activities/13598483909.gpx,,,1827,1215,2726.5,6.52,2.244,33.6,33.9,30.1,33.5,12.9,0,,,,,184,169,,,301,,,34,,,,,,,,,,,0,,0,,1,2782.5,1739271552,3,5.3,4.4,2.3,0.81,1020,1.9,4.1,218,0,1739257600,1739293568,0.375,,,0,1,0.86,29050.2,1,,,,,0,1.492,2726.5,,,,3326,,,,,2.29,,,,,,,,media/FD651586-9914-45BF-ACA1-00654C491159.jpg|media/35B7E3BA-A91E-4812-8AF2-639775B6F461.mp4
